details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=177609,07/31/2023 23:41,Cartersville,GA,USA,Light,Light appeared around 11:41pm and kept moving right. Light appeared bright for a couple of minutes.,07/31/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=177643,07/31/2023 23:30,Peoria,IL,USA,Orb,Video,08/15/2023,09/10/2023,
https://nuforc.org/sighting/?id=178053,07/31/2023 22:54,Mineral Bluff,GA,USA,Rectangle,Saw a square object with another one above it,09/04/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=177175,07/31/2023 22:15,Naples,FL,USA,Other,Long slow flight of smallish aircraft west to east. Resembled a drone at first.,08/01/2023,09/10/2023,
https://nuforc.org/sighting/?id=177162,07/31/2023 21:50,Lyman,SC,USA,Sphere,"Bright sphere, a shade brighter than the moon.",08/01/2023,09/10/2023,
https://nuforc.org/sighting/?id=177214,07/31/2023 20:25,Spokane Valley,WA,USA,Circle,It was slow and moved to the left and disappeared in the distance,07/31/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=177187,07/31/2023 20:15,Martin’s River,NS,Canada,Chevron,Two bright silver mirror like chevron objects moving in tandem straight angles then disappeared.,07/31/2023,09/10/2023,
https://nuforc.org/sighting/?id=177195,07/31/2023 11:45,Oshkosh,WI,USA,Unknown,dark night sattelite?,07/31/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=179109,07/31/2023 08:55,Szeged,Csongrád County,Hungary,Sphere,A red metallic sphere flew over me silently,10/25/2023,10/28/2023,Y
https://nuforc.org/sighting/?id=177207,07/31/2023 05:55,Melbourne,FL,USA,Orb,"Quickly moving and dividing, colorful lights, multiples of areas, Also seems translucent as if it’s opening and closing it’s wings",07/31/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=177212,07/31/2023 05:47,Attalla,AL,USA,Light,Object with lights in the sky.,07/31/2023,09/10/2023,
https://nuforc.org/sighting/?id=177181,07/31/2023 04:30,Pinon Hills,CA,USA,Circle,Appearance of disc with lights around sides turning clockwise traveling south west,07/31/2023,09/10/2023,
https://nuforc.org/sighting/?id=177189,07/31/2023 03:29,Newtown Square,PA,USA,Sphere,Was looking at meteor shower and saw a ufo changing colors and flying in strange patterns,07/31/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=177209,07/30/2023 23:50,Sacramento,CA,USA,Orb,Orange lights over the freeway,07/31/2023,09/10/2023,
