details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=167036,02/28/2022 22:30,Norwalk,CT,USA,Oval,Hovering object about 15 feet in diameter hovering over the highway. I though it was a plane but is stood still in the sky and we passd,03/10/2022,04/22/2022,
https://nuforc.org/sighting/?id=171044,02/28/2022 20:41,Saint Louis,MO,USA,Chevron,Tic Tac to Chevron,08/09/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=166910,02/28/2022 19:58,Staunton,VA,USA,Light,I saw 3 blinking lights then it disappears.,02/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166939,02/28/2022 19:05,Georgetown,DE,USA,Oval,White orb like object seen hovering over a field that changed its lighting from all white to 3 large diamond shaped colored lights,03/01/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166924,02/28/2022 16:00,Indianapolis,IN,USA,,"Traveling east to west, approximately half mile apart.",03/01/2022,03/04/2022,
https://nuforc.org/sighting/?id=167162,02/28/2022 15:22,Jonesboro,AR,USA,,MADAR Node 143,03/19/2022,04/22/2022,
https://nuforc.org/sighting/?id=167164,02/28/2022 11:27,Norris City,IL,USA,,MADAR Node 115,03/19/2022,04/22/2022,
https://nuforc.org/sighting/?id=177319,02/28/2022 11:11,Fort Collins,CO,USA,Sphere,"Point, Line, Triangle, Square",08/03/2023,09/10/2023,
https://nuforc.org/sighting/?id=166926,02/28/2022 07:30,Burgaw,NC,USA,Triangle,The craft was extremely shiny and looked as to be a triangle.,02/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166916,02/28/2022 05:48,Shreveport,LA,USA,Triangle,I have seen a bright light in the south east sky early in the mornings .,02/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166934,02/28/2022 05:28,Palm Beach Gardens,FL,USA,Unknown,"Before going for a run Sat. morning, I snapped two photos of the moon and later noticed the images. ((NUFORC Note: Lens flare. PD))",03/01/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=167049,02/28/2022 03:53,Indio,CA,USA,Triangle,One craft had red color the other was a white orb,03/09/2022,04/22/2022,
https://nuforc.org/sighting/?id=166912,02/27/2022 21:00,Berlin,MD,USA,Orb,Color changing lights flying around,02/28/2022,03/04/2022,
