details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=162638,03/31/2021 21:30,"Hiko, Rachel NV",NV,USA,Orb,Red ball of light with occasionally revolving green laser showing a metallic surface of a saucer. I have video.,04/02/2021,04/23/2021,
https://nuforc.org/sighting/?id=176780,03/31/2021 21:02,indianapolis,IN,USA,Circle,Changing lights from red to blue going in circles.,07/15/2023,07/29/2023,
https://nuforc.org/sighting/?id=162757,03/31/2021 08:59,Hanover,MD,USA,,MADAR Node 77,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162545,03/31/2021 06:35,Camillus,NY,USA,Formation,Cluster of three bright lights,03/31/2021,03/31/2021,
https://nuforc.org/sighting/?id=162669,03/31/2021 05:50,Alcoa,TN,USA,Triangle,Small black triangle with three solid white lights passed low over my car.,04/11/2021,04/23/2021,
https://nuforc.org/sighting/?id=162543,03/31/2021 03:34,Southampton,NJ,USA,Light,Ball of white light moved across sky from south to north in about 3 seconds. It was about size of a golf ball compared to the moon. It,03/31/2021,03/31/2021,
https://nuforc.org/sighting/?id=162641,03/30/2021 23:06,Arlington,TX,USA,Light,"A bright pulsing light in DFW area of Texas with multiple colors, slowly moving down after 15 minutes",04/01/2021,04/23/2021,
https://nuforc.org/sighting/?id=162643,03/30/2021 23:06,Arlington,TX,USA,Light,"A bright pulsing light in DFW area of Texas with multiple colors, slowly moving down after 15 minutes. ((Sirius??))",04/01/2021,04/23/2021,
https://nuforc.org/sighting/?id=162761,03/30/2021 21:03,Erie,CO,USA,,MADAR Node 39,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162608,03/30/2021 20:42,Newport,RI,USA,Unknown,"(I HAVE ALL OF THIS ON VIDEO. 11 MINUTES) A ""light"" appeared in the night sky seemingly out of nowhere in the distance. I've",04/04/2021,04/23/2021,
https://nuforc.org/sighting/?id=167449,03/30/2021 20:36,East Wenatchee,WA,USA,Cylinder,looked out into the night sky and saw the 24 craft,04/13/2022,04/22/2022,
https://nuforc.org/sighting/?id=162538,03/30/2021 20:29,Brewster,MA,USA,Oval,Moving lights on dark mass,03/30/2021,03/31/2021,
https://nuforc.org/sighting/?id=162762,03/30/2021 11:35,Springfield,MO,USA,,MADAR Node 36,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162599,03/30/2021 09:30,Twin falls,ID,USA,Fireball,"Hi this is real sigting i watched that and take the pictures, video they come from moon,red white yellow light ball they fly like so sc",04/05/2021,04/23/2021,
https://nuforc.org/sighting/?id=162528,03/30/2021 02:45,Largo,FL,USA,Orb,While orb falling before disappearing into thin air,03/30/2021,03/31/2021,
https://nuforc.org/sighting/?id=162546,03/30/2021 01:12,Huntington,NY,USA,Rectangle,At 1:12 am on March 30th our ring device went off and we saw this strange object which could be a drone Showed it to many people.,03/31/2021,03/31/2021,
https://nuforc.org/sighting/?id=162542,03/29/2021 22:00,Boise,ID,USA,Light,FAST MOVING CRAFT.,03/31/2021,03/31/2021,
https://nuforc.org/sighting/?id=162526,03/29/2021 20:30,Ringwood,NJ,USA,Light,"Multiple objects witnessed,changed speed and direction, lights changed color and intensity",03/30/2021,03/31/2021,
https://nuforc.org/sighting/?id=162537,03/29/2021 19:00,Gloucester,MA,USA,Sphere,Across Gloucester Harbor south of Eastern Point were to spheres hovering near the lighthouse area dimming then brightening their lights,03/29/2021,03/31/2021,
https://nuforc.org/sighting/?id=162758,03/29/2021 13:12,Uvalde,TX,USA,,MADAR Node 72,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162763,03/29/2021 05:16,Eads,TN,USA,,MADAR Node 32,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162529,03/29/2021 00:15,Largo,FL,USA,Orb,Very bright white orb seen exiting cloud and disappearing into thin air!,03/30/2021,03/31/2021,
https://nuforc.org/sighting/?id=162541,03/28/2021 21:30,Glenns Ferry,ID,USA,Circle,Truck driver observes 3 bright lights,03/31/2021,03/31/2021,
https://nuforc.org/sighting/?id=162518,03/28/2021 21:01,Phoenix,AZ,USA,Light,I was traveling in my car and looked over and seen a blue light/object in the sky traveling quickly from south to north. Once I stopped,03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162536,03/28/2021 21:00,Apex,NC,USA,Orb,Saw a fuzzy green orb moving at high speed in a straight line,03/29/2021,03/31/2021,
https://nuforc.org/sighting/?id=162517,03/28/2021 20:26,Troutman,NC,USA,Cigar,"Driving down road, UFO passes overhead flying at 125 yards. And disappeared into the clouds.",03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162519,03/28/2021 20:20,Summerfield,NC,USA,Orb,I saw a glowing green orb that split into 2 spheres that moved away from each other in opposite directions.,03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162527,03/28/2021 16:30,Boulder,CO,USA,Sphere,"Shiny sphere, high altitude, moving steadily west before disappearing",03/30/2021,03/31/2021,
https://nuforc.org/sighting/?id=162601,03/28/2021 13:00,Somerset,NJ,USA,Cigar,I captured two ufos on my phone.,04/05/2021,04/23/2021,
https://nuforc.org/sighting/?id=164301,03/28/2021 12:35,Las Vegas,NV,USA,Unknown,amorphous and undefinable low-flying object on a clear blue sky afternoon,08/11/2021,08/16/2021,
https://nuforc.org/sighting/?id=162511,03/28/2021 01:30,Santee,CA,USA,Light,I have a video taken tonight. Two ? In the sky. I’m trying to upload,03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162513,03/28/2021 01:30,Santee,CA,USA,Light,I have a video taken tonight. Two ? In the sky. I’m trying to upload. ((NUFORC Note: Source provides no contact information. PD)),03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162516,03/27/2021 23:00,Yorba linda,CA,USA,Light,"Object in sky above me walking my dog. Came down about 100ft. Above me and a blue bright light flashed. moving in a very strange way, v",03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162496,03/27/2021 22:00,cynthiana,LA,USA,Circle,"my best friend and i were sitting on the porch i was facing the roof toward the road, we were behind the house, and she was facing the",03/27/2021,03/31/2021,
https://nuforc.org/sighting/?id=175740,03/27/2021 20:00,Avon Lake,OH,USA,Other,"I saw two objects that were silently ""tumbling"" end over end.",05/12/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=162503,03/27/2021 04:34,Moses lake,WA,USA,Unknown,It’s really hard to explain... other than at first sight would be a meteorite. But after only a second I could quickly understand that,03/27/2021,03/31/2021,
https://nuforc.org/sighting/?id=162500,03/27/2021 02:00,St. Petersburg,FL,USA,Flash,White bright quick light,03/27/2021,03/31/2021,
https://nuforc.org/sighting/?id=162754,03/27/2021 01:57,West Chazy,NY,USA,,MADAR Node 65,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162666,03/27/2021 01:40,Cincinnati,OH,USA,Chevron,"UFO sighting on 3/27 01:40 and I have 2 pictures, one pic looks like a green chevron the other a blue egg/cyclinder shape",04/10/2021,04/23/2021,
https://nuforc.org/sighting/?id=162506,03/26/2021 22:35,Seffner,FL,USA,Changing,"Changing shapes, orange and gold colored",03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162753,03/26/2021 20:14,Youngstown,OH,USA,,MADAR Node 73,04/19/2021,04/23/2021,
https://nuforc.org/sighting/?id=162960,03/26/2021 07:15,Luning,NV,USA,Triangle,"US Military transporting ""UFO"" in Nevada",05/05/2021,05/20/2021,
https://nuforc.org/sighting/?id=162479,03/26/2021 05:30,New Castle,PA,USA,Oval,Oval craft with red and white lights hovering over trees,03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162476,03/26/2021 05:07,Gilching (Germany),,Germany,Formation,"Line of bright stars, moving rapidly across Germany´s western skies. ((Starlink satellite??))",03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162504,03/26/2021 03:02,Wenatchee,WA,USA,Orb,I was heading northbound on White Trails rd between quincy wa and wenatchee wa on my way to wenatchee wa. I was a couple miles south of,03/27/2021,03/31/2021,
https://nuforc.org/sighting/?id=162481,03/25/2021 23:15,Chilliwack (Canada),BC,Canada,Light,Large bright white light in the night sky that suddenly vanished in an instant!,03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=163150,03/25/2021 22:00,Gig Harbor,WA,USA,Changing,Large hovering black object with lights appeared and then changed into several orange orbs. No sound and slow moving.,05/12/2021,05/20/2021,
https://nuforc.org/sighting/?id=162489,03/25/2021 21:15,The Dalles,OR,USA,Fireball,"A bright ball to the right of mt hood (south west of here) coming closer and becoming brighter, 0.2 inches at arms length. ((re-entry)",03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162478,03/25/2021 21:00,Oak Harbor,WA,USA,Formation,Slow moving formation of lights. Looked like a combination between a massive freight train and a comet. ((Falcon 9 re-entry??)),03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162480,03/25/2021 21:00,Kirkland,WA,USA,Fireball,I have a live video I would like to submit.,03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162485,03/25/2021 21:00,Centralia,WA,USA,Formation,V formation of 7-9 white orbs moving quickly beneath the moon,03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162486,03/25/2021 21:00,Richland,WA,USA,Fireball,"Slow moving cluster of fireballs crossing from SW to NE over the Tri-Cities, WA. ((Starlink satellites??))",03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162488,03/25/2021 21:00,Corvallis (just north of),OR,USA,Cigar,((NUFORC Note: Witness provides no detailed information. PD)),03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162490,03/25/2021 21:00,Seattle,WA,USA,Formation,Formation of 8-10 arrowhead orange lights. ((Starlink satellites)),03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162491,03/25/2021 21:00,Sequim,WA,USA,Cone,UFO fleet!,03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162492,03/25/2021 21:00,Langford (Canada),BC,Canada,Disk,6 lights surrounding a disc shap and moving,03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162493,03/25/2021 21:00,Port Ludlow,WA,USA,Flash,"There are currently 6 drones above tge Bay in Port Ludlow, we were outside looking at them when something moving horizontally flashed a",03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162482,03/25/2021 20:40,Everett,WA,USA,Light,"On the freeway - driving - everyone slowed down - some were swerving- So many lights, big and small - some in a haze - it looked like",03/26/2021,03/31/2021,
https://nuforc.org/sighting/?id=162512,03/25/2021 20:05,Peterborough,NH,USA,Oval,"Miller State Park UFO sighting, 900sqf object hovering above tree line",03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162592,03/25/2021 19:45,Peoria,AZ,USA,Cigar,"Large cigar shaped, low flying craft with solid lights spotted in Peoria, AZ",04/05/2021,04/23/2021,
https://nuforc.org/sighting/?id=162607,03/25/2021 19:40,Peoria,AZ,USA,Cigar,Update to Peoria report 03/25/2021,04/04/2021,04/23/2021,
https://nuforc.org/sighting/?id=162475,03/25/2021 19:40,Peoria,AZ,USA,Cigar,Large object with multiple white lights- Peoria Az,03/25/2021,03/31/2021,
https://nuforc.org/sighting/?id=162515,03/25/2021 19:30,Vancouver Bc (Canada),BC,Canada,Disk,"It looked as ,if a jient Disk shaped object that was de-cloking as was cruising across burning with fire around the front of the Rme,",03/28/2021,03/31/2021,
https://nuforc.org/sighting/?id=162477,03/25/2021 19:00,White Plains,NY,USA,Cylinder,saw dark object with no lights and making no noise moving in a NE direction.,03/26/2021,03/31/2021,
