details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=170168,06/30/2022 23:08,Elkhorn,NE,USA,Other,"A lighted, fast moving object that appeared to have small wings and a circular center moving in random motions.",07/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=170190,06/30/2022 23:00,Elk River,MN,USA,Light,"2 red/orange lights appear out of nowhere, interact, turn, fly away",07/02/2022,09/09/2022,
https://nuforc.org/sighting/?id=170171,06/30/2022 22:00,Santa Rosa,CA,USA,Changing,"started with 2 distinct stars that caught my attention near each other, same brightness. suddenly a 3rd appeared making a triangle",06/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=170178,06/30/2022 21:30,Marshalltown,IA,USA,Light,I saw a solid orange light traveling at what looked like airplane speed but disappeared rather quicker than an aircraft would.,07/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=170245,06/30/2022 21:25,Susanville,CA,USA,,Green on lower half orange upper half,07/04/2022,09/09/2022,
https://nuforc.org/sighting/?id=170248,06/30/2022 21:01,Stuttgart,Baden-Württemberg,Germany,Cylinder,tube shaped silverish white object with rotor blade-like antenna hanging from top moving at the speed of a zeppelin black,07/05/2022,09/09/2022,
https://nuforc.org/sighting/?id=170252,06/30/2022 21:01,Stuttgart,,Germany,Cylinder,"silverish white tube-like craft with rotor-like antenna, no wings no rotor no sound moving at the apeed of a zeppelin",07/05/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=170253,06/30/2022 21:00,Stuttgart,Baden-Württemberg,Germany,Cylinder,"silverish white tube-like craft with rotor-like antenna, no wings no rotor no sound moving at the apeed of a zeppelin",07/05/2022,09/09/2022,
https://nuforc.org/sighting/?id=170215,06/30/2022 21:00,Williamson Valley,AZ,USA,Chevron,Three and then four lights just appeared infront of a cloud,07/02/2022,09/09/2022,
https://nuforc.org/sighting/?id=170199,06/30/2022 20:00,palm bay,FL,USA,Light,flashing glowing light that changed colors while falling fast then abruptly disappeared,07/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=170167,06/30/2022 10:56,Jackson,NH,USA,Triangle,"A bright, white triangular object appeared in the sky above tree line moving in a horizontal trajectory then disappeared quickly.",07/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=170155,06/30/2022 09:35,Mansfield,OH,USA,Cylinder,The bright silver object was moving West to East,06/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=170637,06/30/2022 05:39,,MD,USA,Other,Large Dark object sitting high up in the sky,07/24/2022,09/09/2022,
https://nuforc.org/sighting/?id=170159,06/30/2022 03:33,Moreno valley,CA,USA,Light,Bright light in house,06/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=170164,06/29/2022 22:56,Manchester,,United Kingdom,Light,Whilst having a cigarette in the garden we noticed 3 lights moving in the sky so got my phone out and started videoing.,07/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=170269,06/29/2022 22:30,Methuen,MA,USA,Oval,Two objects parallel to each other short distance apart,07/05/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=170145,06/29/2022 22:00,West End,NC,USA,Disk,There were lights around the side of it flashing red or green or amber sometimes all red on one side and it only move slightly left to,06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=171641,06/29/2022 21:30,Duson,LA,USA,Cigar,2 crafts traveling together,09/08/2022,10/08/2022,Y
https://nuforc.org/sighting/?id=170163,06/29/2022 20:25,Saint George,UT,USA,Disk,"Disk, no wings like an aircraft, flew through clouds at slow speed",06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=175031,06/29/2022 16:00,Medellin,Antioquia Department,Colombia,Egg,"A bright clear Formation of 6/7 UFO formation, on a clear blue sky over Medellin city at Colombia, June-29-2022.",03/17/2023,04/09/2023,
https://nuforc.org/sighting/?id=170127,06/29/2022 12:30,Donegal,PA,USA,Cylinder,"Bright, white cylinder flying 1000 ft. above commercial plane.",06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=170150,06/29/2022 11:50,Columbia,MO,USA,Cylinder,"Saw cylinder (fuselage, no wings) gliding over residential area.",06/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=170123,06/29/2022 04:16,Clinton Township,MI,USA,Sphere,I think it wanted to be seen.,06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=170126,06/29/2022 03:35,Broken Arrow,OK,USA,Circle,Very capable craft and strange movement in the sky,06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=170157,06/29/2022 01:03,Frisco,TX,USA,Circle,Fast moving,06/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=170133,06/29/2022 00:30,Louisville,KY,USA,Triangle,Low slow flying triangle with red and white lights pulsating irregularly and had light humming sound barely heard,06/28/2022,09/09/2022,
https://nuforc.org/sighting/?id=174899,06/29/2022 00:00,Carson City,NV,USA,Other,"Blue Bioluminescent like object that appeared to be ""swimming"" across the sky.",03/06/2023,03/06/2023,
https://nuforc.org/sighting/?id=170162,06/28/2022 23:30,Westcliffe,CO,USA,Circle,Bright moving object w/ 5 lights on it,06/29/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=170186,06/28/2022 23:00,St. Pete Beach,FL,USA,Light,Bright orange light over the Gulf,07/02/2022,09/09/2022,
https://nuforc.org/sighting/?id=170142,06/28/2022 22:45,Tienen,Flemish Brabant,Belgium,Oval,Black object with only one big white light on the back (no other aviation lights) moving very fast without sound in NW direction,06/28/2022,09/09/2022,
https://nuforc.org/sighting/?id=173110,06/28/2022 22:36,Gatineau,QC,Canada,Light,"An infrared camera captured a seemingly large, bright object that moved across the screen from left to right on a diagonal",11/19/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173081,06/28/2022 22:26,Gatineau,QC,Canada,Cigar,"An infrared camera facing upward captured a likely ""cigar-ish"" shaped object entering the screen downward from the right",11/19/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=170121,06/28/2022 22:00,New York,NY,USA,Circle,"Darkish blue light, too big for a star which disappeared very quickly into the sky",06/29/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=170135,06/28/2022 21:50,Buxton,NC,USA,Light,Red light appeared 3 separate times in 20 min,06/28/2022,09/09/2022,
https://nuforc.org/sighting/?id=170128,06/28/2022 21:40,Urbandale,IA,USA,Circle,See sighting details,06/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=170131,06/28/2022 21:30,Fresno,CA,USA,Circle,2 aircrafts that were RIDICULOUS LOUD!,06/28/2022,09/09/2022,
https://nuforc.org/sighting/?id=170132,06/28/2022 21:30,Fresno,CA,USA,Circle,2 UFO’s that were ridiculous LOUD!,06/28/2022,09/09/2022,
