details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=173236,11/30/2022 19:09,Choctaw,OK,USA,Triangle,3 lights hovering above road. Didn’t move or make a sound. Drove directly under it and could see that it was a small craft.,11/30/2022,12/22/2022,
https://nuforc.org/sighting/?id=177387,11/30/2022 19:00,Madison,WI,USA,Rectangle,Large rectangle translucent grey white with giant circles,08/04/2023,09/10/2023,
https://nuforc.org/sighting/?id=177358,11/30/2022 17:42,Portslade,East Sussex,United Kingdom,Disk,Puslating/ moving/ lights/ shooting into space,08/06/2023,09/10/2023,Y
https://nuforc.org/sighting/?id=173275,11/30/2022 14:15,,,Unspecified,Oval,"During the flight, a strange object was visible outside of the window, which stayed in the same position for 5 minutes, and flew away",12/01/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173235,11/30/2022 09:34,Csmpbrll,CA,USA,Light,Blue craft with a light inside around chem trails,11/30/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173233,11/29/2022 23:45,Napa,CA,USA,Triangle,Triangular craft with three white lights on corners of the object.,11/29/2022,12/22/2022,
https://nuforc.org/sighting/?id=173564,11/29/2022 22:00,Orlando,FL,USA,Sphere,Sphere moving fast,12/25/2022,03/06/2023,
https://nuforc.org/sighting/?id=173226,11/29/2022 21:27,Somis,CA,USA,Rectangle,Looked like it entered the atmosphere and then disappeared,11/29/2022,12/22/2022,
https://nuforc.org/sighting/?id=173227,11/29/2022 21:26,Austin,TX,USA,Fireball,Saw a bright object falling to the ground silently and quickly. It appeared to have green lights and an orange tracer following.,11/29/2022,12/22/2022,
https://nuforc.org/sighting/?id=173228,11/29/2022 20:20,Carolina Beach,NC,USA,Rectangle,Something just slowly flew over the homes around 8:20pm with 8 inch red lights running along the bottom of it. No sound.,11/29/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173379,11/29/2022 19:50,Colorado springs,CO,USA,Other,"Enormous object, looked like a rock, miles long",12/12/2022,12/22/2022,
https://nuforc.org/sighting/?id=173229,11/29/2022 18:55,Harper Woods,MI,USA,Diamond,Oddly shaped object that flew at a angle,11/29/2022,12/22/2022,
https://nuforc.org/sighting/?id=173255,11/29/2022 06:00,Portsmouth,NH,USA,Oval,While running in the early morning I saw these objects in the sky in my neighborhood.,12/03/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173224,11/28/2022 22:15,sun prairie,WI,USA,Triangle,Triangular Spaceship Object,11/28/2022,12/22/2022,
https://nuforc.org/sighting/?id=173206,11/28/2022 21:04,,GA,USA,Rectangle,"Oddly bright star, but when I zoomed in with my camera it had a strange shape",11/28/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173422,11/28/2022 06:30,Niagara Falls,NY,USA,Disk,Saw a disk fly over a red light while I was waiting for green. Other cars saw it because we did not all move when green.,12/15/2022,12/22/2022,
https://nuforc.org/sighting/?id=173211,11/28/2022 04:00,Sanford,NC,USA,Changing,Unidentified object changing form and color dancing in the sky,11/28/2022,12/22/2022,
https://nuforc.org/sighting/?id=174594,11/27/2022 21:23,Mary Esther,FL,USA,Triangle,"Black triangular craft, completely silent with 5 very dimly lit barley visible orange lights on the underside.",02/15/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173205,11/27/2022 21:00,Elkton,MD,USA,Unknown,Me and my husband seen UFO while standing on back deck looking at the stars.,11/27/2022,12/22/2022,
https://nuforc.org/sighting/?id=173726,11/27/2022 19:00,Thailand - flying above straight of malacca/andaman sea,,Thailand,Cylinder,Appeared to be extension of airplane wing until it flew away.,01/04/2023,03/06/2023,
https://nuforc.org/sighting/?id=173306,11/27/2022 16:38,lexington,SC,USA,Unknown,afternoon sky watching,12/06/2022,12/22/2022,
https://nuforc.org/sighting/?id=173250,11/27/2022 15:30,La Grange,TX,USA,Cylinder,Watched for about 5 minutes.,12/03/2022,12/22/2022,
https://nuforc.org/sighting/?id=173222,11/27/2022 14:00,Fargo,ND,USA,Circle,It was a circular object that would tip side to side black with a metallic glint when it would tip,11/27/2022,12/22/2022,
https://nuforc.org/sighting/?id=173199,11/26/2022 22:55,Hatboro,PA,USA,Triangle,Hovering craft,11/26/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173641,11/26/2022 22:35,Milford,NJ,USA,Sphere,White glowing sphere fall from sky,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173196,11/26/2022 19:15,Grand Rapids,MN,USA,Oval,Did not notice until I tried to edit my photo,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173201,11/26/2022 18:00,Richmond,CA,USA,Other,Gold in Color orb like a distant Star near Jupiter,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173204,11/26/2022 17:22,Island Pond,VT,USA,Light,Low flying white light moving west to east.,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173214,11/26/2022 16:30,Phila,PA,USA,Fireball,"Stationary fireball type object ,with horned type flames from top. ((NUFORC Note: Contrail. PD))",11/28/2022,12/22/2022,
https://nuforc.org/sighting/?id=173193,11/26/2022 14:17,Mount Holly,NJ,USA,Cone,"Driving up the bypass I witnessed a metallic almost glassy cone shaped object. It was upright and vertical, and was rotating.",11/26/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=175055,11/26/2022 12:43,,NM,USA,Disk,Flash of Light with Grey Disk,03/19/2023,04/09/2023,Y
https://nuforc.org/sighting/?id=173195,11/26/2022 00:30,Wenatchee,WA,USA,Circle,I woke up and saw this outside of my window. I kept watching and then recorded.,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173198,11/26/2022 00:00,Port Orchard,WA,USA,Unknown,Coming from west. Can't see it.,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173404,11/25/2022 22:27,Satellite beach,FL,USA,Light,"Light off the ocean, thought it was a star then grew brighter and came closer to shore, then abruptly flew to horizon and vanished",12/13/2022,12/22/2022,
https://nuforc.org/sighting/?id=173714,11/25/2022 22:16,San diego,CA,USA,Circle,"I saw 2 balls of white light just hovering for a long while. As I saw a helicopter move closer, they started moving silently",01/03/2023,03/06/2023,
https://nuforc.org/sighting/?id=173188,11/25/2022 20:30,Greenwich,CT,USA,Sphere,Was walking dog and saw four circling lights moving rapidly and then coalescinng,11/25/2022,12/22/2022,
https://nuforc.org/sighting/?id=173184,11/25/2022 19:15,Sherwood Tigard,OR,USA,Light,Fast glowing lights just above clouds,11/25/2022,12/22/2022,
https://nuforc.org/sighting/?id=173221,11/25/2022 19:05,San Jose,CA,USA,Triangle,Ufo falling from outerspace,11/27/2022,12/22/2022,
https://nuforc.org/sighting/?id=173194,11/25/2022 18:30,Lemon Grove,CA,USA,Changing,"Every night these lights appear, and will even fallow when I leave. Pulse at my phone",11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=178781,11/25/2022 05:20,Buckeye,AZ,USA,Other,Slow low flying aircraft,10/09/2023,10/28/2023,Y
https://nuforc.org/sighting/?id=173167,11/24/2022 21:25,lockford,CA,USA,Light,intense red light hovering then moving towards ground quickly.,11/24/2022,12/22/2022,
https://nuforc.org/sighting/?id=173191,11/24/2022 20:34,Huntley,MT,USA,Cylinder,Aspirin shaped craft,11/25/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173232,11/24/2022 20:22,London,London Borough of Islington,United Kingdom,Triangle,I saw a craft shaped like a bumerang with bright lights all over the sides of it,11/29/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173301,11/24/2022 19:45,Fairfield,CA,USA,Circle,Bright reddish orange light visable for approx. 25 to 30 seconds then disappeared,12/05/2022,12/22/2022,
https://nuforc.org/sighting/?id=173170,11/24/2022 18:30,Wausau,WI,USA,Unknown,It was blinking lights unsure about the shape it was too high,11/24/2022,12/22/2022,
https://nuforc.org/sighting/?id=174354,11/24/2022 17:30,Manchester,NH,USA,Cross,It had for round fans light silver and it was a black gunmetal color very sleek design size a a van or SUV. Quiet no sound like it was,02/08/2023,03/06/2023,
https://nuforc.org/sighting/?id=173197,11/24/2022 10:20,ste-sophie,QC,Canada,Cylinder,space,11/26/2022,12/22/2022,
https://nuforc.org/sighting/?id=173326,11/24/2022 04:23,New Lisbon,WI,USA,Circle,I have pics on trail cameras from different areas on my property,12/09/2022,12/22/2022,
https://nuforc.org/sighting/?id=173190,11/23/2022 23:01,Albuquerque,NM,USA,Oval,appeared to be hovering about the houses in my neighborhood moving very slowly.,11/25/2022,12/22/2022,
https://nuforc.org/sighting/?id=173175,11/23/2022 22:55,Thamesford,ON,Canada,Light,Round light - gradually growers brighter and bigger,11/23/2022,12/22/2022,
https://nuforc.org/sighting/?id=173177,11/23/2022 22:48,Sea Isle,NJ,USA,Other,"Clear sky, floating orange glow clearly not standard aircraft",11/23/2022,12/22/2022,Y
