details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=171651,08/31/2022 23:32,Oklahoma City,OK,USA,Light,A light approximately mid-cloud level went across the sky within 15-30 seconds,09/08/2022,10/08/2022,
https://nuforc.org/sighting/?id=171512,08/31/2022 23:15,Ypsilanti,MI,USA,Diamond,"The bright object seeing at 110 SW from my location, pictures and video exist and available on request",08/31/2022,09/09/2022,
https://nuforc.org/sighting/?id=171513,08/31/2022 22:59,Great falls,MT,USA,Diamond,"It was kind of hard to see, but it was bright yellow and flashed red",08/31/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=172231,08/31/2022 22:47,Seattle,WA,USA,Light,"What I thought was a satellite began to zig zag, stop and zig zag again.",08/31/2022,12/22/2022,
https://nuforc.org/sighting/?id=171509,08/31/2022 22:11,Vandalia,OH,USA,Star,Looked like a regular star in the sky,08/31/2022,10/08/2022,
https://nuforc.org/sighting/?id=171526,08/31/2022 21:16,Socorro,NM,USA,Fireball,Flashing red lights in the distance turned off when I started recognizing & taking pics,09/01/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=171550,08/31/2022 21:05,Fredericksburg,TX,USA,Unknown,Silent and Slow moving craft at very low altitude with several pulsing white lights and one red light,09/02/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=171515,08/31/2022 21:02,Hoover,AL,USA,Diamond,My girlfriend and I saw a diamond shaped object which quickly ascended and traveled at extraordinary speeds,08/31/2022,09/09/2022,
https://nuforc.org/sighting/?id=171518,08/31/2022 21:00,San Diego,CA,USA,Formation,Horizontal close row of 8 light green/lime colored lights,09/01/2022,09/09/2022,
https://nuforc.org/sighting/?id=171514,08/31/2022 20:30,Idaho Falls,ID,USA,Light,The best description of shape might be that of a gaming controller but it was mostly green light.,08/31/2022,09/09/2022,
https://nuforc.org/sighting/?id=171511,08/31/2022 20:00,Caledonia,IL,USA,Changing,At height of a plane nearby,08/31/2022,10/08/2022,Y
https://nuforc.org/sighting/?id=171508,08/31/2022 19:48,Rancho Palos Verdes,CA,USA,Disk,See video,08/31/2022,10/08/2022,
https://nuforc.org/sighting/?id=171507,08/31/2022 19:35,everett,WA,USA,Cross,large black t floating,08/31/2022,09/09/2022,
https://nuforc.org/sighting/?id=171525,08/31/2022 19:24,Maricopa,AZ,USA,Fireball,"Glowing orange orbs over Sonoran Desert (8/24, 8/25) and Maricopa city/South Mountain (8/31)",09/01/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=171500,08/31/2022 06:00,Ardmore,OK,USA,Circle,Was on the porch and saw it. Started filming it and it changed shape and color,08/31/2022,09/09/2022,
https://nuforc.org/sighting/?id=171505,08/31/2022 03:46,Naperville,IL,USA,Circle,Wasn’t a plane,08/31/2022,10/08/2022,
https://nuforc.org/sighting/?id=171501,08/30/2022 23:30,Flight from Charlotte to Wilmington NC,NC,USA,Circle,IR flashed and unknown objest,08/31/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=171497,08/30/2022 23:00,Ventrua,CA,USA,Fireball,Fireball over Ventura county,08/30/2022,09/09/2022,
https://nuforc.org/sighting/?id=171491,08/30/2022 22:53,Dartmouth,NS,Canada,Circle,"Not sure what it is. Flashes green, red, blue, and white. Had to use zoom on my phone so video is grainy.",08/30/2022,10/08/2022,
