details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=163549,05/31/2021 22:00,Clinton,NJ,USA,Light,"Unblinking, low-flying, white light",06/01/2021,07/31/2021,
https://nuforc.org/sighting/?id=163556,05/31/2021 21:39,Port allegany,PA,USA,Chevron,Three small flashing objects surrounding a larger object. Erratic movements by smaller objects. Large object was very brightly lit. Obj,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163482,05/31/2021 21:15,Crestline,CA,USA,Circle,"Approximately 50 UFOs were seen traveling at a tremendous speed southward in the night sky over Crestline, California around 9 p.m. on",05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163538,05/31/2021 21:15,Wake Forest,NC,USA,Light,I witnessed a very bright light in the sky last night moving east than slowing down and dimming out.,06/01/2021,07/31/2021,
https://nuforc.org/sighting/?id=163540,05/31/2021 20:49,Plymouth,MA,USA,Light,"Lights, white on top, flickering colors on bottom.",06/01/2021,07/31/2021,
https://nuforc.org/sighting/?id=163558,05/31/2021 18:22,Bennington,NE,USA,Light,"We saw about 7 light dots in the sky straight above us. Looked at the starling tracker and it wasn't that. They weren't in a line, bu",05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=168795,05/31/2021 18:00,La Vista NE,NE,USA,Other,Silver orb in the sky while we looked towards the East.,06/19/2022,06/22/2022,
https://nuforc.org/sighting/?id=163776,05/31/2021 18:00,Katy,TX,USA,Light,Brief two second sighting of bright red light traversing the sky at low altitude in a crescent shape trajectory.,06/21/2021,07/31/2021,
https://nuforc.org/sighting/?id=163550,05/31/2021 18:00,Lovingston,VA,USA,Unknown,We were standing in the backyard around 6:00 PM and the blue sky was cloudless. I looked up and clearly saw a silver object flying quit,06/01/2021,07/31/2021,
https://nuforc.org/sighting/?id=163557,05/31/2021 17:00,El Paso,TX,USA,Changing,Two high altitude objects interacting with each other. Hovering. And rotating while in a hover.,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163545,05/31/2021 15:04,Johnson City,TN,USA,Orb,White or metallic orb in sky,06/01/2021,07/31/2021,
https://nuforc.org/sighting/?id=168278,05/31/2021 14:06,Los Angeles,CA,USA,Light,I record a sighting of a light flashing in going from one direction to another direction in the sky,05/18/2022,06/22/2022,
https://nuforc.org/sighting/?id=174100,05/31/2021 12:00,Sharon,PA,USA,Diamond,Mass amount,01/24/2023,03/06/2023,
https://nuforc.org/sighting/?id=163481,05/31/2021 08:09,Green Valley-Henderson,NV,USA,Rectangle,Three rotating black rectangles with extremely bright green lights at the long ends moving N-to-S in daylight,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163991,05/31/2021 07:20,Jonesboro,AR,USA,,MADAR Node 143,06/20/2021,08/16/2021,
https://nuforc.org/sighting/?id=163483,05/31/2021 05:20,Clearwater,FL,USA,Cigar,"Extremely fast, bright cigar shaped object moving horizontally from south to north. Had a short light trail behind it.",05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163970,05/31/2021 01:25,Mt. Vernon,IN,USA,,MADAR Node 119,06/20/2021,08/16/2021,
https://nuforc.org/sighting/?id=163564,05/31/2021 00:06,Fallbrook,CA,USA,Circle,Softball size lighted object with black strap hovering over garden 4ft from my bedroom window.,06/03/2021,07/31/2021,
https://nuforc.org/sighting/?id=163518,05/30/2021 22:20,Irvine,CA,USA,Circle,Six round white objects flying from west to east. Then a single object following in same direction. Moments later another similar obje,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163522,05/30/2021 21:14,Bakersfield,CA,USA,Light,Wormhole in sky with fast moving star objects,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163560,05/30/2021 21:12,Jacksonville,FL,USA,Oval,still craft hangs in sky flashing a sequence of three lights then falls out of the sky and vanishes.,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163523,05/30/2021 20:49,Hemet,CA,USA,Orb,Two yellow/orange lights above East Hemet,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163524,05/30/2021 19:00,Palm Springs,CA,USA,Circle,Notice a light flashing in the mountain. Blue then red. It's wilderness area no roads or homes. Started watching it and began to move f,05/31/2021,07/31/2021,
https://nuforc.org/sighting/?id=163488,05/30/2021 17:06,North Hollywood,CA,USA,Egg,This UAP object was travelling very slow from East to West. This happened directly over the MTA North Hollywood Station located at Lank,05/30/2021,07/31/2021,
https://nuforc.org/sighting/?id=163619,05/30/2021 16:55,Little Rock,AR,USA,Circle,Craft seen in the sky and video taped.,06/05/2021,07/31/2021,
https://nuforc.org/sighting/?id=163506,05/30/2021 12:30,Des Plaines,IL,USA,Orb,"I noticed an orange light in the sky, so I stepped outside to get a better look and to see if I would hear helicopter or an airplane en",05/29/2021,07/31/2021,
https://nuforc.org/sighting/?id=176009,05/30/2021 12:15,Fabrezan,Languedoc-Roussillon,France,Disk,Groups of orange spinning lights,06/01/2023,07/10/2023,Y
https://nuforc.org/sighting/?id=163727,05/30/2021 07:04,Jonesboro,AR,USA,,MADAR Node 143,06/20/2021,07/31/2021,
https://nuforc.org/sighting/?id=170767,05/30/2021 01:30,Columbus,OH,USA,Light,We never passed the lights and if it were city lights we would have passed them at some point .. but they sped up. Watch!,07/29/2022,09/09/2022,
https://nuforc.org/sighting/?id=163501,05/30/2021 01:00,Doolin (Ireland),,Ireland,Light,"Two bright objects hovering in the sky over the sea. A falling star fell beside one of the objects and it darted to the left very fast,",05/30/2021,07/31/2021,
https://nuforc.org/sighting/?id=163503,05/30/2021 00:00,Socal,CA,USA,Formation,There is something going on with the cloud/marine coverage around Mt. Baldy and inland empire area. There is a lot of static and it fee,05/30/2021,07/31/2021,
https://nuforc.org/sighting/?id=164077,05/30/2021 00:00,Minneapolis,MN,USA,Light,"Saw 10 lights appear in the NW ski, one after another. They came down vertically, made a 90 degree turn to the right, and disappeared i",07/16/2021,08/16/2021,
https://nuforc.org/sighting/?id=174359,05/29/2021 23:00,Worley,ID,USA,Light,"3 lights travelled across the horizon, in any direction on a whim. Orange aura no flicker. No bob or sway, short shifty silent movement",02/08/2023,03/06/2023,
https://nuforc.org/sighting/?id=163498,05/29/2021 22:46,Granbury,TX,USA,Disk,flying saucer with flashing lights hovering above us,05/30/2021,07/31/2021,
https://nuforc.org/sighting/?id=173935,05/29/2021 22:30,Milton,VT,USA,Light,Felt compelled to lookout at sky at 1030pm May 29 2021 saw brightest light nearby,01/16/2023,03/06/2023,Y
