details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=175581,04/30/2023 21:29,Homestead,,Unspecified,Cigar,The object couldn't have been a meteor because of its long duration in the sky. The object was bright orange but didnt light up the sky,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175727,04/30/2023 20:30,Miami Beach,FL,USA,Fireball,I was walking south on the beach from 69th and turned around to see the half moon shaped craft going faster than anything I ever saw,05/10/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175566,04/30/2023 20:30,Hypoluxo,FL,USA,Other,"Bowl-like large shape moving east, the bottom of ""bowl"" leading followed by a long, wide, ribbon-like plume.",05/01/2023,05/19/2023,
https://nuforc.org/sighting/?id=175570,04/30/2023 20:30,Punta Gorda,FL,USA,Circle,A round ball traveling south at a fast rate of speed. It looked like an orb that I have seen on many UFO documentaries.,05/01/2023,05/19/2023,
https://nuforc.org/sighting/?id=175573,04/30/2023 20:30,Charleston,SC,USA,Orb,moving slowly in a straight line,05/01/2023,05/19/2023,
https://nuforc.org/sighting/?id=175574,04/30/2023 20:30,Sebring,FL,USA,Circle,8:30 pm seen a white trail of a moon like object that just appeared with red blinking lights n disappeared,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175567,04/30/2023 20:29,Pembroke Pines,FL,USA,Fireball,Ball of heat with a rounded cone shape heading east with an orange trail.,05/01/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175582,04/30/2023 20:25,Hobe Sound,FL,USA,Fireball,Fireball,04/30/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175850,04/30/2023 20:25,Fort Worth,TX,USA,Unknown,Looked like an airplane floating,05/20/2023,07/10/2023,
https://nuforc.org/sighting/?id=175604,04/30/2023 20:15,Chiefland,FL,USA,Circle,Large orange light source faded out in less 3 seconds,05/02/2023,05/19/2023,
https://nuforc.org/sighting/?id=175575,04/30/2023 19:40,Stuart,FL,USA,Cylinder,Object falling sky and then changing direction,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175585,04/30/2023 18:30,Lara,Victoria,Australia,Changing,Moving object that changed speeds and shape,04/30/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175708,04/30/2023 18:02,Pittsfield,IL,USA,Triangle,"I’m an amateur photographer, and was noting how cool the hole in the sky look when I saw 3 faint lights in the clouds, keeping form",05/08/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175583,04/30/2023 17:01,Calgary,AB,Canada,Circle,Silver round object traveled very fast,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175569,04/30/2023 16:50,Nevada,TX,USA,Sphere,"Sphère travelling at high rate of speed, less than 1000 ft alt, no sound, heading 200 degrees",05/01/2023,05/19/2023,
https://nuforc.org/sighting/?id=175557,04/30/2023 15:30,West Bloomfield,MI,USA,Orb,Black orb/round object flying straight line from west,05/02/2023,05/19/2023,
https://nuforc.org/sighting/?id=175603,04/30/2023 14:00,Alma,CO,USA,Rectangle,"Daytime, low flying object",05/02/2023,05/19/2023,
https://nuforc.org/sighting/?id=175563,04/30/2023 05:52,Hobart,Tasmania,Australia,Changing,Thought we saw a drone that appeared and descended and hovered in virtually in same spot for 45mins-1hn,04/30/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175591,04/30/2023 03:40,Downers Grove,IL,USA,Light,"Silent,bright intermittent WHITE light - on /off but not strobing- white light on object moving from west to east @~10,000 ft",04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175588,04/30/2023 02:30,Jones,OK,USA,Orb,Saw bright white orbs appearing and disappearing in the sky to our north east.,04/30/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175948,04/30/2023 02:22,Concord,NH,USA,Oval,Looked up after grabing a soda from my car,05/27/2023,07/10/2023,Y
https://nuforc.org/sighting/?id=175595,04/30/2023 00:18,Alvin,TX,USA,Circle,Light that stayed still and darted to the distance,04/29/2023,05/19/2023,
https://nuforc.org/sighting/?id=175589,04/29/2023 23:20,Parkville,KS,USA,Unknown,Hovering drone-like objects with bright lights,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=176260,04/29/2023 20:20,Augusta,GA,USA,Orb,It was like a ball of light that moved fast and disappeared into the clouds,06/13/2023,07/10/2023,Y
https://nuforc.org/sighting/?id=175626,04/29/2023 20:06,El Mirage,AZ,USA,Circle,We witnessed a large cluster of objects moving towards us and spreading out as they came closer with several flying around others,05/05/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175590,04/29/2023 19:30,Charlotte,NC,USA,Sphere,Observed spherical dark colored object moving in a NNE direction very slowly,04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175744,04/29/2023 05:30,Coal harbour,BC,Canada,Circle,Remote area,05/12/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175576,04/29/2023 03:00,Tonawanda,NY,USA,Changing,Spotted 2 anomaly around 3 am below the cloud overcast (raining in our area). UFO/UAP seemed to change colors and shapes.,04/30/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175572,04/29/2023 01:00,PRESCOTT VALLEY,AZ,USA,Light,"lights that move in arcs horizontally, 1 to 5 lights moving independently but stay near each other, group drifts W to E over hours",05/01/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175539,04/28/2023 20:56,Saugerties (Malden),NY,USA,Disk,I took off when the craft looked like it was turning around!,04/27/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=175587,04/28/2023 20:55,Milwaukee,WI,USA,Circle,"A light approximately twice the magnitude of Venus appeared due South, unmoving and held position until vanishing 30s later.",04/30/2023,05/19/2023,
https://nuforc.org/sighting/?id=175546,04/28/2023 05:00,Woodland,WA,USA,Light,Ball of light that flew overhead across the sky at a steady speed,04/28/2023,05/19/2023,
