details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=167487,12/31/2021 23:52,Moses Lake,WA,USA,Light,Multiple spheres of light slowly zigzagging upwards until they faded away...,04/18/2022,04/22/2022,
https://nuforc.org/sighting/?id=166148,12/31/2021 23:45,Waikoloa,HI,USA,Light,A small cluster of bright blue lights shot upward from the horizon,01/02/2022,03/04/2022,
https://nuforc.org/sighting/?id=166172,12/31/2021 23:43,San Francisco,CA,USA,Fireball,"We thought it was fireworks but no sound and it moved oddly, was a fiery orange ball and then sort of burned out.",01/01/2022,03/04/2022,
https://nuforc.org/sighting/?id=166801,12/31/2021 23:36,Winter Haven,FL,USA,Cylinder,Photographs reveal UAP,02/21/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=173416,12/31/2021 23:00,Alvin,TX,USA,Rectangle,I got a picture of what is either 1 craft in triangle shape or 3 small ones forming a triangle,12/15/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=166173,12/31/2021 22:45,Joshua Tree,CA,USA,Diamond,4 red lights,01/01/2022,03/04/2022,
https://nuforc.org/sighting/?id=166130,12/31/2021 22:23,Miami,FL,USA,Light,I think it’s a ufo,01/03/2022,03/04/2022,
https://nuforc.org/sighting/?id=170787,12/31/2021 22:00,Cuautla,Morelos,Mexico,,Typical UFO right above my head about 20 meters stopped then started slowly rising and later disappeared into the horizon,07/28/2022,09/09/2022,
https://nuforc.org/sighting/?id=166043,12/31/2021 21:51,Newport Rhode Island,RI,USA,Changing,Orange light changing to white moving slowly without a sound.,01/10/2022,03/04/2022,
https://nuforc.org/sighting/?id=166151,12/31/2021 19:50,Shelton,CT,USA,Light,Lights and loud sound,01/02/2022,03/04/2022,
https://nuforc.org/sighting/?id=166181,12/31/2021 17:32,Spuzzum,BC,Canada,Circle,Circle shaped being led by a Triangle shaped one,12/31/2021,03/04/2022,
https://nuforc.org/sighting/?id=166180,12/31/2021 17:28,Moab,UT,USA,Oval,Oval looking light,12/31/2021,03/04/2022,Y
https://nuforc.org/sighting/?id=170924,12/31/2021 06:36,Morganton,NC,USA,Changing,I saw a geometric orb that changed into what looked like a pumice stone,08/04/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=166035,12/31/2021 02:14,Caribbean Ocean between Honduras and Jamaica,,Honduras,Disk,2 crafts going back and fourth along ship,01/11/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166187,12/30/2021 22:40,Eliasville,TX,USA,Orb,"Round, glowing, key lime green orb flew from southern sky to northern sky.",12/30/2021,03/04/2022,
https://nuforc.org/sighting/?id=166166,12/30/2021 20:39,Waterlooville (UK/England),Hampshire,United Kingdom,Circle,They just appeared and flew and darted around see video. NUFOC Note: Ground-based advertizing lights? PD)),01/01/2022,03/04/2022,
https://nuforc.org/sighting/?id=166184,12/30/2021 20:28,Jupiter,FL,USA,Triangle,Three silent orange blinking lights in triangle formation.,12/31/2021,03/04/2022,Y
https://nuforc.org/sighting/?id=173693,12/30/2021 17:50,Winnebago,IL,USA,Orb,Blue green orb fly bye,01/02/2023,03/06/2023,
https://nuforc.org/sighting/?id=166186,12/30/2021 17:30,Manila (Philippines),Metro Manila,Philippines,Circle,Bright object moving unusually over Manila,12/31/2021,03/04/2022,
https://nuforc.org/sighting/?id=166105,12/30/2021 16:55,Unsure exactly,AL,USA,Unknown,While driving the low angle of the sun in the evening was reflecting light off an odd shaped fairly stationary object in the sky.,01/05/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166146,12/30/2021 16:52,Elk,CA,USA,Cigar,"I was shooting multiple shots of the sunset, last night I was scanning through them and saw an anomaly go up,down, and up again.",01/02/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166127,12/30/2021 13:37,Boulder,CO,USA,Changing,I saw two different (or changing) objects about two minutes apart but in the same approximate location.,01/03/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166461,12/30/2021 08:47,Santa Barbara,CA,USA,,MADAR Node 57,01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166358,12/29/2021 23:20,Bradford (UK/England),Bradford,United Kingdom,Changing,Bright glowing ice blue and white lights then fiery orange appeared,01/20/2022,03/04/2022,
https://nuforc.org/sighting/?id=166199,12/29/2021 21:30,Willow,AK,USA,Circle,I think it was following me from Denali,12/29/2021,03/04/2022,
https://nuforc.org/sighting/?id=166090,12/29/2021 21:26,Englewood,FL,USA,Triangle,"3 of us looking upward at clear night sky and we watch a large triangular shaped, relatively slow moving object for approximately 2 min",01/06/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=167954,12/29/2021 20:06,Naples,FL,USA,Oval,I saw 3 unusual lights in the sky over the gulf of mexico,05/31/2022,06/22/2022,
https://nuforc.org/sighting/?id=166152,12/29/2021 18:28,Fayetteville,NC,USA,Orb,"The orb was bright in the sky, it descended in front of the four witnesses. Craft was visible long enough to record video footage.",01/02/2022,03/04/2022,
https://nuforc.org/sighting/?id=166462,12/29/2021 17:01,Santa Barbara,CA,USA,,MADAR Node 57,01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166201,12/29/2021 12:15,Lauderdale by the Sea Florida,FL,USA,Star,Pulsing stationary star like object (daytime sighting),12/29/2021,03/04/2022,
https://nuforc.org/sighting/?id=166198,12/29/2021 11:30,Vida,OR,USA,Oval,"Craft moved east to west, north hill side above the McKenzie river just east of Springfield Oregon",12/29/2021,03/04/2022,
